Freq.	V(o)
Step Information: Sim=1  (Run: 1/4)
2.21309470960577e+005	(-4.56207289129142e+001dB,2.15728410976532e-001°)
2.23872113856847e+005	(-4.56207275114661e+001dB,2.13259011215547e-001°)
2.26464430759319e+005	(-4.56207261419183e+001dB,2.10817877661121e-001°)
2.29086765276791e+005	(-4.56207248035449e+001dB,2.08404686779101e-001°)
2.31739464996862e+005	(-4.56207234956362e+001dB,2.06019118737900e-001°)
2.34422881532006e+005	(-4.56207222174987e+001dB,2.03660857366147e-001°)
2.37137370566180e+005	(-4.56207209684548e+001dB,2.01329590110818e-001°)
2.39883291901963e+005	(-4.56207197478423e+001dB,1.99025007995844e-001°)
2.42661009508256e+005	(-4.56207185550139e+001dB,1.96746805581193e-001°)
2.45470891568518e+005	(-4.56207173893374e+001dB,1.94494680922423e-001°)
2.48313310529572e+005	(-4.56207162501946e+001dB,1.92268335530690e-001°)
2.51188643150973e+005	(-4.56207151369815e+001dB,1.90067474333220e-001°)
2.54097270554946e+005	(-4.56207140491080e+001dB,1.87891805634228e-001°)
2.57039578276902e+005	(-4.56207129859973e+001dB,1.85741041076285e-001°)
2.60015956316543e+005	(-4.56207119470857e+001dB,1.83614895602127e-001°)
2.63026799189554e+005	(-4.56207109318223e+001dB,1.81513087416900e-001°)
2.66072505979897e+005	(-4.56207099396689e+001dB,1.79435337950836e-001°)
2.69153480392708e+005	(-4.56207089700995e+001dB,1.77381371822355e-001°)
2.72270130807808e+005	(-4.56207080226000e+001dB,1.75350916801591e-001°)
2.75422870333833e+005	(-4.56207070966679e+001dB,1.73343703774333e-001°)
2.78612116862994e+005	(-4.56207061918125e+001dB,1.71359466706379e-001°)
2.81838293126463e+005	(-4.56207053075539e+001dB,1.69397942608296e-001°)
2.85101826750408e+005	(-4.56207044434234e+001dB,1.67458871500583e-001°)
2.88403150312678e+005	(-4.56207035989626e+001dB,1.65541996379236e-001°)
2.91742701400135e+005	(-4.56207027737240e+001dB,1.63647063181700e-001°)
2.95120922666657e+005	(-4.56207019672700e+001dB,1.61773820753217e-001°)
2.98538261891814e+005	(-4.56207011791729e+001dB,1.59922020813552e-001°)
3.01995172040220e+005	(-4.56207004090150e+001dB,1.58091417924106e-001°)
3.05492111321570e+005	(-4.56206996563879e+001dB,1.56281769455401e-001°)
3.09029543251378e+005	(-4.56206989208926e+001dB,1.54492835554937e-001°)
3.12607936712415e+005	(-4.56206982021391e+001dB,1.52724379115417e-001°)
3.16227766016857e+005	(-4.56206974997462e+001dB,1.50976165743334e-001°)
3.19889510969160e+005	(-4.56206968133417e+001dB,1.49247963727923e-001°)
3.23593656929648e+005	(-4.56206961425615e+001dB,1.47539544010459e-001°)
3.27340694878859e+005	(-4.56206954870501e+001dB,1.45850680153911e-001°)
3.31131121482612e+005	(-4.56206948464598e+001dB,1.44181148312946e-001°)
3.34965439157849e+005	(-4.56206942204511e+001dB,1.42530727204268e-001°)
3.38844156139224e+005	(-4.56206936086919e+001dB,1.40899198077305e-001°)
3.42767786546472e+005	(-4.56206930108580e+001dB,1.39286344685222e-001°)
3.46736850452553e+005	(-4.56206924266324e+001dB,1.37691953256275e-001°)
3.50751873952590e+005	(-4.56206918557054e+001dB,1.36115812465485e-001°)
3.54813389233598e+005	(-4.56206912977741e+001dB,1.34557713406642e-001°)
3.58921934645028e+005	(-4.56206907525428e+001dB,1.33017449564622e-001°)
3.63078054770124e+005	(-4.56206902197225e+001dB,1.31494816788027e-001°)
3.67282300498108e+005	(-4.56206896990305e+001dB,1.29989613262135e-001°)
3.71535229097196e+005	(-4.56206891901909e+001dB,1.28501639482162e-001°)
3.75837404288468e+005	(-4.56206886929338e+001dB,1.27030698226825e-001°)
3.80189396320585e+005	(-4.56206882069957e+001dB,1.25576594532209e-001°)
3.84591782045378e+005	(-4.56206877321188e+001dB,1.24139135665940e-001°)
3.89045144994305e+005	(-4.56206872680513e+001dB,1.22718131101640e-001°)
3.93550075455802e+005	(-4.56206868145473e+001dB,1.21313392493687e-001°)
3.98107170553522e+005	(-4.56206863713662e+001dB,1.19924733652257e-001°)
4.02717034325485e+005	(-4.56206859382731e+001dB,1.18551970518650e-001°)
4.07380277804139e+005	(-4.56206855150384e+001dB,1.17194921140906e-001°)
4.12097519097356e+005	(-4.56206851014376e+001dB,1.15853405649691e-001°)
4.16869383470362e+005	(-4.56206846972515e+001dB,1.14527246234463e-001°)
4.21696503428609e+005	(-4.56206843022658e+001dB,1.13216267119913e-001°)
4.26579518801620e+005	(-4.56206839162710e+001dB,1.11920294542671e-001°)
4.31519076827793e+005	(-4.56206835390625e+001dB,1.10639156728280e-001°)
4.36515832240194e+005	(-4.56206831704403e+001dB,1.09372683868436e-001°)
4.41570447353341e+005	(-4.56206828102089e+001dB,1.08120708098485e-001°)
4.46683592150992e+005	(-4.56206824581773e+001dB,1.06883063475177e-001°)
4.51855944374951e+005	(-4.56206821141590e+001dB,1.05659585954677e-001°)
4.57088189614904e+005	(-4.56206817779714e+001dB,1.04450113370831e-001°)
4.62381021399290e+005	(-4.56206814494363e+001dB,1.03254485413669e-001°)
4.67735141287228e+005	(-4.56206811283797e+001dB,1.02072543608166e-001°)
4.73151258961511e+005	(-4.56206808146311e+001dB,1.00904131293241e-001°)
4.78630092322669e+005	(-4.56206805080243e+001dB,9.97490936009938e-002°)
4.84172367584131e+005	(-4.56206802083967e+001dB,9.86072774361860e-002°)
4.89778819368478e+005	(-4.56206799155894e+001dB,9.74785314559497e-002°)
4.95450190804822e+005	(-4.56206796294472e+001dB,9.63627060497330e-002°)
5.01187233627305e+005	(-4.56206793498184e+001dB,9.52596533194729e-002°)
5.06990708274737e+005	(-4.56206790765547e+001dB,9.41692270599958e-002°)
5.12861383991398e+005	(-4.56206788095113e+001dB,9.30912827396424e-002°)
5.18800038928995e+005	(-4.56206785485464e+001dB,9.20256774811133e-002°)
5.24807460249807e+005	(-4.56206782935219e+001dB,9.09722700425348e-002°)
5.30884444231023e+005	(-4.56206780443024e+001dB,8.99309207987411e-002°)
5.37031796370288e+005	(-4.56206778007558e+001dB,8.89014917227701e-002°)
5.43250331492469e+005	(-4.56206775627529e+001dB,8.78838463675717e-002°)
5.49540873857661e+005	(-4.56206773301677e+001dB,8.68778498479249e-002°)
5.55904257270440e+005	(-4.56206771028768e+001dB,8.58833688225622e-002°)
5.62341325190386e+005	(-4.56206768807596e+001dB,8.49002714764978e-002°)
5.68852930843879e+005	(-4.56206766636984e+001dB,8.39284275035594e-002°)
5.75439937337195e+005	(-4.56206764515781e+001dB,8.29677080891179e-002°)
5.82103217770910e+005	(-4.56206762442863e+001dB,8.20179858930171e-002°)
5.88843655355628e+005	(-4.56206760417130e+001dB,8.10791350326961e-002°)
5.95662143529050e+005	(-4.56206758437508e+001dB,8.01510310665075e-002°)
6.02559586074397e+005	(-4.56206756502947e+001dB,7.92335509772242e-002°)
6.09536897240209e+005	(-4.56206754612423e+001dB,7.83265731557365e-002°)
6.16595001861523e+005	(-4.56206752764932e+001dB,7.74299773849351e-002°)
6.23734835482460e+005	(-4.56206750959495e+001dB,7.65436448237784e-002°)
6.30957344480235e+005	(-4.56206749195154e+001dB,7.56674579915424e-002°)
6.38263486190591e+005	(-4.56206747470975e+001dB,7.48013007522512e-002°)
6.45654229034698e+005	(-4.56206745786043e+001dB,7.39450582992845e-002°)
6.53130552647516e+005	(-4.56206744139465e+001dB,7.30986171401628e-002°)
6.60693448007640e+005	(-4.56206742530367e+001dB,7.22618650815052e-002°)
6.68343917568659e+005	(-4.56206740957897e+001dB,7.14346912141608e-002°)
6.76082975392027e+005	(-4.56206739421220e+001dB,7.06169858985086e-002°)
6.83911647281475e+005	(-4.56206737919523e+001dB,6.98086407499274e-002°)
6.91830970918982e+005	(-4.56206736452008e+001dB,6.90095486244308e-002°)
6.99841996002320e+005	(-4.56206735017898e+001dB,6.82196036044667e-002°)
7.07945784384185e+005	(-4.56206733616432e+001dB,6.74387009848797e-002°)
7.16143410212950e+005	(-4.56206732246867e+001dB,6.66667372590341e-002°)
7.24435960075038e+005	(-4.56206730908478e+001dB,6.59036101050954e-002°)
7.32824533138953e+005	(-4.56206729600554e+001dB,6.51492183724692e-002°)
7.41310241300967e+005	(-4.56206728322402e+001dB,6.44034620683948e-002°)
7.49894209332506e+005	(-4.56206727073344e+001dB,6.36662423446928e-002°)
7.58577575029235e+005	(-4.56206725852718e+001dB,6.29374614846639e-002°)
7.67361489361870e+005	(-4.56206724659877e+001dB,6.22170228901378e-002°)
7.76247116628744e+005	(-4.56206723494188e+001dB,6.15048310686706e-002°)
7.85235634610125e+005	(-4.56206722355033e+001dB,6.08007916208883e-002°)
7.94328234724335e+005	(-4.56206721241809e+001dB,6.01048112279751e-002°)
8.03526122185671e+005	(-4.56206720153925e+001dB,5.94167976393055e-002°)
8.12830516164154e+005	(-4.56206719090804e+001dB,5.87366596602173e-002°)
8.22242649947127e+005	(-4.56206718051883e+001dB,5.80643071399250e-002°)
8.31763771102727e+005	(-4.56206717036610e+001dB,5.73996509595710e-002°)
8.41395141645252e+005	(-4.56206716044448e+001dB,5.67426030204142e-002°)
8.51138038202434e+005	(-4.56206715074870e+001dB,5.60930762321533e-002°)
8.60993752184659e+005	(-4.56206714127362e+001dB,5.54509845013840e-002°)
8.70963589956140e+005	(-4.56206713201423e+001dB,5.48162427201879e-002°)
8.81048873008074e+005	(-4.56206712296560e+001dB,5.41887667548530e-002°)
8.91250938133806e+005	(-4.56206711412294e+001dB,5.35684734347216e-002°)
9.01571137606018e+005	(-4.56206710548157e+001dB,5.29552805411680e-002°)
9.12010839355972e+005	(-4.56206709703690e+001dB,5.23491067967000e-002°)
9.22571427154826e+005	(-4.56206708878445e+001dB,5.17498718541875e-002°)
9.33254300797055e+005	(-4.56206708071985e+001dB,5.11574962862122e-002°)
9.44060876285988e+005	(-4.56206707283882e+001dB,5.05719015745409e-002°)
9.54992586021501e+005	(-4.56206706513719e+001dB,4.99930100997183e-002°)
9.66050878989880e+005	(-4.56206705761087e+001dB,4.94207451307792e-002°)
9.77237220955878e+005	(-4.56206705025587e+001dB,4.88550308150788e-002°)
9.88553094657007e+005	(-4.56206704306829e+001dB,4.82957921682383e-002°)
1.00000000000007e+006	(-4.56206703604431e+001dB,4.77429550642073e-002°)
1.01157945425997e+006	(-4.56206702918023e+001dB,4.71964462254383e-002°)
1.02329299228082e+006	(-4.56206702247238e+001dB,4.66561932131743e-002°)
1.03514216667942e+006	(-4.56206701591723e+001dB,4.61221244178482e-002°)
1.04712854805097e+006	(-4.56206700951129e+001dB,4.55941690495909e-002°)
1.05925372517736e+006	(-4.56206700325117e+001dB,4.50722571288489e-002°)
1.07151930523768e+006	(-4.56206699713354e+001dB,4.45563194771089e-002°)
1.08392691402128e+006	(-4.56206699115517e+001dB,4.40462877077287e-002°)
1.09647819614326e+006	(-4.56206698531289e+001dB,4.35420942168731e-002°)
1.10917481526248e+006	(-4.56206697960359e+001dB,4.30436721745534e-002°)
1.12201845430204e+006	(-4.56206697402424e+001dB,4.25509555157696e-002°)
1.13501081567239e+006	(-4.56206696857191e+001dB,4.20638789317538e-002°)
1.14815362149696e+006	(-4.56206696324368e+001dB,4.15823778613140e-002°)
1.16144861384042e+006	(-4.56206695803673e+001dB,4.11063884822768e-002°)
1.17489755493961e+006	(-4.56206695294831e+001dB,4.06358477030287e-002°)
1.18850222743710e+006	(-4.56206694797572e+001dB,4.01706931541528e-002°)
1.20226443461750e+006	(-4.56206694311632e+001dB,3.97108631801628e-002°)
1.21618600064645e+006	(-4.56206693836753e+001dB,3.92562968313308e-002°)
1.23026877081247e+006	(-4.56206693372683e+001dB,3.88069338556085e-002°)
1.24451461177147e+006	(-4.56206692919178e+001dB,3.83627146906413e-002°)
1.25892541179426e+006	(-4.56206692475995e+001dB,3.79235804558738e-002°)
1.27350308101675e+006	(-4.56206692042900e+001dB,3.74894729447452e-002°)
1.28824955169322e+006	(-4.56206691619664e+001dB,3.70603346169744e-002°)
1.30316677845239e+006	(-4.56206691206061e+001dB,3.66361085909336e-002°)
1.31825673855650e+006	(-4.56206690801874e+001dB,3.62167386361086e-002°)
1.33352143216342e+006	(-4.56206690406887e+001dB,3.58021691656459e-002°)
1.34896288259175e+006	(-4.56206690020890e+001dB,3.53923452289849e-002°)
1.36458313658902e+006	(-4.56206689643681e+001dB,3.49872125045745e-002°)
1.38038426460298e+006	(-4.56206689275057e+001dB,3.45867172926729e-002°)
1.39636836105604e+006	(-4.56206688914825e+001dB,3.41908065082302e-002°)
1.41253754462285e+006	(-4.56206688562792e+001dB,3.37994276738519e-002°)
1.42889395851120e+006	(-4.56206688218773e+001dB,3.34125289128437e-002°)
1.44543977074603e+006	(-4.56206687882584e+001dB,3.30300589423350e-002°)
1.46217717445682e+006	(-4.56206687554048e+001dB,3.26519670664818e-002°)
1.47910838816831e+006	(-4.56206687232990e+001dB,3.22782031697472e-002°)
1.49623565609454e+006	(-4.56206686919241e+001dB,3.19087177102589e-002°)
1.51356124843632e+006	(-4.56206686612633e+001dB,3.15434617132424e-002°)
1.53108746168214e+006	(-4.56206686313005e+001dB,3.11823867645296e-002°)
1.54881661891259e+006	(-4.56206686020197e+001dB,3.08254450041419e-002°)
1.56675107010826e+006	(-4.56206685734054e+001dB,3.04725891199465e-002°)
1.58489319246123e+006	(-4.56206685454424e+001dB,3.01237723413852e-002°)
1.60324539069016e+006	(-4.56206685181160e+001dB,2.97789484332753e-002°)
1.62181009735905e+006	(-4.56206684914116e+001dB,2.94380716896811e-002°)
1.64058977319966e+006	(-4.56206684653150e+001dB,2.91010969278561e-002°)
1.65958690743768e+006	(-4.56206684398125e+001dB,2.87679794822539e-002°)
1.67880401812268e+006	(-4.56206684148905e+001dB,2.84386751986079e-002°)
1.69824365246187e+006	(-4.56206683905358e+001dB,2.81131404280790e-002°)
1.71790838715771e+006	(-4.56206683667355e+001dB,2.77913320214703e-002°)
1.73780082874950e+006	(-4.56206683434769e+001dB,2.74732073235070e-002°)
1.75792361395882e+006	(-4.56206683207478e+001dB,2.71587241671836e-002°)
1.77827941003905e+006	(-4.56206682985360e+001dB,2.68478408681742e-002°)
1.79887091512892e+006	(-4.56206682768298e+001dB,2.65405162193074e-002°)
1.81970085861011e+006	(-4.56206682556178e+001dB,2.62367094851046e-002°)
1.84077200146909e+006	(-4.56206682348885e+001dB,2.59363803963807e-002°)
1.86208713666300e+006	(-4.56206682146312e+001dB,2.56394891449063e-002°)
1.88364908948994e+006	(-4.56206681948349e+001dB,2.53459963781313e-002°)
1.90546071796338e+006	(-4.56206681754893e+001dB,2.50558631939690e-002°)
1.92752491319107e+006	(-4.56206681565840e+001dB,2.47690511356397e-002°)
1.94984459975819e+006	(-4.56206681381091e+001dB,2.44855221865731e-002°)
1.97242273611500e+006	(-4.56206681200547e+001dB,2.42052387653698e-002°)
1.99526231496902e+006	(-4.56206681024112e+001dB,2.39281637208196e-002°)
2.01836636368171e+006	(-4.56206680851694e+001dB,2.36542603269771e-002°)
2.04173794466968e+006	(-4.56206680683201e+001dB,2.33834922782945e-002°)
2.06538015581068e+006	(-4.56206680518543e+001dB,2.31158236848083e-002°)
2.08929613085419e+006	(-4.56206680357633e+001dB,2.28512190673834e-002°)
2.11348903983680e+006	(-4.56206680200385e+001dB,2.25896433530093e-002°)
2.13796208950239e+006	(-4.56206680046717e+001dB,2.23310618701522e-002°)
2.16271852372718e+006	(-4.56206679896548e+001dB,2.20754403441586e-002°)
2.18776162394971e+006	(-4.56206679749796e+001dB,2.18227448927129e-002°)
2.21309470960580e+006	(-4.56206679606385e+001dB,2.15729420213460e-002°)
2.23872113856850e+006	(-4.56206679466238e+001dB,2.13259986189960e-002°)
2.26464430759322e+006	(-4.56206679329281e+001dB,2.10818819536190e-002°)
2.29086765276794e+006	(-4.56206679195442e+001dB,2.08405596678508e-002°)
2.31739464996865e+006	(-4.56206679064650e+001dB,2.06019997747182e-002°)
2.34422881532009e+006	(-4.56206678936834e+001dB,2.03661706533989e-002°)
2.37137370566183e+006	(-4.56206678811928e+001dB,2.01330410450301e-002°)
2.39883291901966e+006	(-4.56206678689866e+001dB,1.99025800485657e-002°)
2.42661009508259e+006	(-4.56206678570581e+001dB,1.96747571166801e-002°)
2.45470891568521e+006	(-4.56206678454012e+001dB,1.94495420517193e-002°)
2.48313310529575e+006	(-4.56206678340097e+001dB,1.92269050016981e-002°)
2.51188643150976e+006	(-4.56206678228774e+001dB,1.90068164563437e-002°)
2.54097270554949e+006	(-4.56206678119986e+001dB,1.87892472431837e-002°)
2.57039578276905e+006	(-4.56206678013674e+001dB,1.85741685236797e-002°)
2.60015956316546e+006	(-4.56206677909781e+001dB,1.83615517894046e-002°)
2.63026799189557e+006	(-4.56206677808254e+001dB,1.81513688582640e-002°)
2.66072505979900e+006	(-4.56206677709038e+001dB,1.79435918707608e-002°)
2.69153480392711e+006	(-4.56206677612080e+001dB,1.77381932863020e-002°)
2.72270130807811e+006	(-4.56206677517329e+001dB,1.75351458795491e-002°)
2.75422870333837e+006	(-4.56206677424735e+001dB,1.73344227368084e-002°)
2.78612116862998e+006	(-4.56206677334249e+001dB,1.71359972524647e-002°)
2.81838293126466e+006	(-4.56206677245822e+001dB,1.69398431254538e-002°)
2.85101826750412e+006	(-4.56206677159408e+001dB,1.67459343557772e-002°)
2.88403150312682e+006	(-4.56206677074961e+001dB,1.65542452410552e-002°)
2.91742701400138e+006	(-4.56206676992437e+001dB,1.63647503731204e-002°)
2.95120922666660e+006	(-4.56206676911791e+001dB,1.61774246346500e-002°)
2.98538261891818e+006	(-4.56206676832980e+001dB,1.59922431958362e-002°)
3.01995172040224e+006	(-4.56206676755964e+001dB,1.58091815110954e-002°)
3.05492111321574e+006	(-4.56206676680701e+001dB,1.56282153158145e-002°)
3.09029543251382e+006	(-4.56206676607151e+001dB,1.54493206231348e-002°)
3.12607936712419e+006	(-4.56206676535275e+001dB,1.52724737207726e-002°)
3.16227766016862e+006	(-4.56206676465035e+001dB,1.50976511678758e-002°)
3.19889510969164e+006	(-4.56206676396394e+001dB,1.49248297919175e-002°)
3.23593656929652e+006	(-4.56206676329316e+001dB,1.47539866856242e-002°)
3.27340694878863e+006	(-4.56206676263764e+001dB,1.45850992039392e-002°)
3.31131121482616e+006	(-4.56206676199705e+001dB,1.44181449610216e-002°)
3.34965439157853e+006	(-4.56206676137103e+001dB,1.42531018272786e-002°)
3.38844156139228e+006	(-4.56206676075927e+001dB,1.40899479264326e-002°)
3.42767786546476e+006	(-4.56206676016143e+001dB,1.39286616326213e-002°)
3.46736850452558e+006	(-4.56206675957720e+001dB,1.37692215675315e-002°)
3.50751873952594e+006	(-4.56206675900627e+001dB,1.36116065975650e-002°)
3.54813389233602e+006	(-4.56206675844834e+001dB,1.34557958310379e-002°)
3.58921934645032e+006	(-4.56206675790311e+001dB,1.33017686154110e-002°)
3.63078054770129e+006	(-4.56206675737028e+001dB,1.31495045345526e-002°)
3.67282300498112e+006	(-4.56206675684959e+001dB,1.29989834060325e-002°)
3.71535229097201e+006	(-4.56206675634075e+001dB,1.28501852784462e-002°)
3.75837404288473e+006	(-4.56206675584349e+001dB,1.27030904287713e-002°)
3.80189396320590e+006	(-4.56206675535755e+001dB,1.25576793597525e-002°)
3.84591782045383e+006	(-4.56206675488267e+001dB,1.24139327973176e-002°)
3.89045144994310e+006	(-4.56206675441860e+001dB,1.22718316880226e-002°)
3.93550075455807e+006	(-4.56206675396509e+001dB,1.21313571965265e-002°)
