time	V(6)	V(n006)
Step Information: Vdc=-500m  (Run: 1/3)
5.361752081462982e-003	1.416350e+001	1.263449e+000
5.361953673419762e-003	1.416349e+001	1.262631e+000
5.362149155868275e-003	1.416347e+001	1.261835e+000
5.362540120765302e-003	1.416340e+001	1.260241e+000
5.362946780773272e-003	1.416331e+001	1.258579e+000
5.363391281727371e-003	1.416319e+001	1.256754e+000
5.364248213039186e-003	1.416291e+001	1.253221e+000
5.365144964253388e-003	1.416251e+001	1.249505e+000
5.365595034260382e-003	1.416187e+001	1.247633e+000
5.365803456120875e-003	1.416081e+001	1.246763e+000
5.365908139235489e-003	1.415948e+001	1.246325e+000
5.365981881363440e-003	1.415783e+001	1.246017e+000
5.366056893754165e-003	1.415547e+001	1.245703e+000
5.366095439687084e-003	1.415386e+001	1.245542e+000
5.366113890446630e-003	1.415285e+001	1.245464e+000
5.366134865749803e-003	1.415157e+001	1.245376e+000
5.366156198684538e-003	1.415028e+001	1.245287e+000
5.366176197767390e-003	1.414902e+001	1.245203e+000
5.366207156835491e-003	1.414690e+001	1.245074e+000
5.366269074971695e-003	1.414224e+001	1.244814e+000
5.366329860989762e-003	1.413705e+001	1.244559e+000
5.366451433025897e-003	1.412500e+001	1.244049e+000
5.366594874405548e-003	1.410800e+001	1.243446e+000
5.366789401583659e-003	1.407994e+001	1.242628e+000
5.366965702805761e-003	1.404991e+001	1.241886e+000
5.367204222712097e-003	1.400578e+001	1.240880e+000
5.367403448700596e-003	1.396951e+001	1.240039e+000
5.367637270450919e-003	1.393019e+001	1.239050e+000
5.368060131487352e-003	1.386732e+001	1.237256e+000
5.368662848496348e-003	1.379143e+001	1.234691e+000
5.369456046572997e-003	1.370986e+001	1.231299e+000
5.370365323910372e-003	1.363381e+001	1.227389e+000
5.371270533541295e-003	1.357078e+001	1.223474e+000
5.372288251101713e-003	1.350918e+001	1.219044e+000
5.373350134339159e-003	1.345058e+001	1.214391e+000
5.374435589100983e-003	1.339405e+001	1.209600e+000
5.375682507861731e-003	1.333114e+001	1.204052e+000
5.377534776119489e-003	1.323884e+001	1.195717e+000
5.380638745197628e-003	1.308342e+001	1.181510e+000
5.385726726133619e-003	1.282268e+001	1.157582e+000
5.394829300691972e-003	1.233929e+001	1.113217e+000
5.404594925691971e-003	1.179877e+001	1.063656e+000
5.414360550691971e-003	1.123497e+001	1.012013e+000
5.424126175691971e-003	1.064957e+001	9.584438e-001
5.433891800691971e-003	1.004478e+001	9.031489e-001
5.443657425691971e-003	9.422871e+000	8.463365e-001
5.453423050691970e-003	8.786183e+000	7.882206e-001
5.463188675691970e-003	8.137115e+000	7.290199e-001
5.472954300691970e-003	7.478107e+000	6.689573e-001
5.482719925691970e-003	6.811645e+000	6.082587e-001
5.502251175691969e-003	5.466409e+000	4.858692e-001
5.521782425691969e-003	4.121673e+000	3.636922e-001
5.541313675691969e-003	2.797750e+000	2.435654e-001
5.551079300691968e-003	2.149921e+000	1.848374e-001
5.560844925691968e-003	1.514956e+000	1.272957e-001
5.570610550691968e-003	8.959426e-001	7.115664e-002
5.580376175691968e-003	3.005928e-001	1.650802e-002
5.587558564098733e-003	-1.251555e-001	-2.266531e-002
5.591568151816151e-003	-3.664041e-001	-4.401459e-002
5.596441122290007e-003	-6.572559e-001	-6.941011e-002
5.601520372057365e-003	-9.472123e-001	-9.529856e-002
5.607801391796766e-003	-1.292665e+000	-1.263367e-001
5.617567016796766e-003	-1.808381e+000	-1.726903e-001
5.627332641796766e-003	-2.298416e+000	-2.167191e-001
5.637098266796765e-003	-2.758956e+000	-2.580503e-001
5.646863891796765e-003	-3.188346e+000	-2.965283e-001
5.656629516796765e-003	-3.584989e+000	-3.320084e-001
5.666395141796765e-003	-3.947430e+000	-3.643571e-001
5.676160766796765e-003	-4.274304e+000	-3.934524e-001
5.685926391796764e-003	-4.564391e+000	-4.191850e-001
5.695692016796764e-003	-4.816600e+000	-4.414580e-001
5.705457641796764e-003	-5.029987e+000	-4.601876e-001
5.715223266796764e-003	-5.203749e+000	-4.753033e-001
5.724988891796764e-003	-5.337235e+000	-4.867481e-001
5.734754516796763e-003	-5.429944e+000	-4.944790e-001
5.744520141796763e-003	-5.481527e+000	-4.984669e-001
5.754285766796763e-003	-5.491793e+000	-4.986969e-001
5.764051391796763e-003	-5.460702e+000	-4.951679e-001
5.773817016796762e-003	-5.388375e+000	-4.878934e-001
5.783582641796762e-003	-5.275084e+000	-4.769006e-001
5.793348266796762e-003	-5.121258e+000	-4.622311e-001
5.803113891796762e-003	-4.927476e+000	-4.439399e-001
5.812879516796762e-003	-4.694470e+000	-4.220959e-001
5.822645141796761e-003	-4.423119e+000	-3.967814e-001
5.832410766796761e-003	-4.114448e+000	-3.680916e-001
5.842176391796761e-003	-3.769623e+000	-3.361345e-001
5.851942016796761e-003	-3.389947e+000	-3.010303e-001
5.861707641796761e-003	-2.976861e+000	-2.629113e-001
5.871473266796760e-003	-2.531938e+000	-2.219208e-001
5.881238891796760e-003	-2.056892e+000	-1.782132e-001
5.891004516796760e-003	-1.553603e+000	-1.319530e-001
5.900770141796760e-003	-1.024371e+000	-8.331422e-002
5.910535766796760e-003	-4.753411e-001	-3.261593e-002
5.917590013646550e-003	-6.639962e-002	5.365778e-003
5.927355638646549e-003	5.246671e-001	5.947963e-002
5.932745283194213e-003	8.653497e-001	9.001762e-002
5.938573309482348e-003	1.238707e+000	1.237124e-001
5.945864914021439e-003	1.708773e+000	1.666112e-001
5.955630539021439e-003	2.350135e+000	2.250745e-001
5.965396164021438e-003	3.002039e+000	2.844896e-001
5.984927414021438e-003	4.331214e+000	4.055266e-001
6.004458664021438e-003	5.677757e+000	5.279846e-001
6.023989914021437e-003	7.021499e+000	6.500217e-001
6.033755539021437e-003	7.686004e+000	7.103077e-001
6.043521164021437e-003	8.342258e+000	7.698022e-001
6.053286789021437e-003	8.987796e+000	8.282813e-001
6.063052414021436e-003	9.620185e+000	8.855247e-001
6.072818039021436e-003	1.023705e+001	9.413172e-001
6.082583664021436e-003	1.083606e+001	9.954486e-001
6.092349289021436e-003	1.141497e+001	1.047715e+000
6.102114914021435e-003	1.197160e+001	1.097920e+000
6.111880539021435e-003	1.250385e+001	1.145875e+000
6.121646164021435e-003	1.300971e+001	1.191399e+000
6.131411789021435e-003	1.348730e+001	1.234321e+000
6.141177414021435e-003	1.393659e+001	1.274935e+000
6.144867757983018e-003	1.408819e+001	1.289608e+000
6.146172026419052e-003	1.412904e+001	1.294640e+000
6.146894846732376e-003	1.414522e+001	1.297394e+000
6.147300936159645e-003	1.415229e+001	1.298933e+000
6.147467248627791e-003	1.415449e+001	1.299561e+000
6.147625854064469e-003	1.415621e+001	1.300159e+000
6.147699675517942e-003	1.415692e+001	1.300437e+000
6.147781968609069e-003	1.415759e+001	1.300747e+000
6.147946554791321e-003	1.415870e+001	1.301366e+000
6.148153716810142e-003	1.415974e+001	1.302144e+000
6.148370724761498e-003	1.416046e+001	1.302957e+000
6.148561160146472e-003	1.416086e+001	1.303670e+000
6.148771563570864e-003	1.416111e+001	1.304456e+000
6.149009271732471e-003	1.416128e+001	1.305342e+000
6.149229907677054e-003	1.416137e+001	1.306163e+000
6.149545265244602e-003	1.416145e+001	1.307334e+000
6.149839196496840e-003	1.416151e+001	1.308422e+000
6.150320487078200e-003	1.416161e+001	1.310197e+000
6.150818002575773e-003	1.416172e+001	1.312023e+000
6.151813033570919e-003	1.416195e+001	1.315652e+000
6.152892138958642e-003	1.416221e+001	1.319560e+000
6.153358733557329e-003	1.416232e+001	1.321239e+000
6.153639443499483e-003	1.416236e+001	1.322245e+000
6.153817120967371e-003	1.416238e+001	1.322880e+000
6.154010161381230e-003	1.416238e+001	1.323569e+000
6.154129258958673e-003	1.416238e+001	1.323993e+000
6.154245237211718e-003	1.416237e+001	1.324406e+000
6.154401189354421e-003	1.416236e+001	1.324960e+000
6.154616793657630e-003	1.416235e+001	1.325724e+000
6.154850371716743e-003	1.416234e+001	1.326551e+000
6.155219314602423e-003	1.416232e+001	1.327853e+000
6.155737852713145e-003	1.416232e+001	1.329677e+000
6.155989265704887e-003	1.416239e+001	1.330558e+000
6.156150621022352e-003	1.416253e+001	1.331122e+000
6.156286952168087e-003	1.416271e+001	1.331598e+000
6.156471210353028e-003	1.416291e+001	1.332241e+000
6.156603778475767e-003	1.416299e+001	1.332702e+000
6.156730847496955e-003	1.416302e+001	1.333144e+000
6.156876843248847e-003	1.416303e+001	1.333651e+000
6.157063941725249e-003	1.416304e+001	1.334300e+000
6.157361222750764e-003	1.416304e+001	1.335327e+000
6.158642343070417e-003	1.416304e+001	1.339715e+000
6.160314999077059e-003	1.416304e+001	1.345340e+000
6.163660311090343e-003	1.416304e+001	1.356248e+000
6.169971302038521e-003	1.416304e+001	1.375838e+000
6.176956392559665e-003	1.416304e+001	1.395944e+000
6.186258625590854e-003	1.416304e+001	1.420041e+000
6.196024250590853e-003	1.416304e+001	1.442154e+000
6.205789875590853e-003	1.416304e+001	1.460762e+000
6.215555500590853e-003	1.416304e+001	1.475753e+000
6.225321125590853e-003	1.416304e+001	1.487072e+000
6.235086750590852e-003	1.416304e+001	1.494676e+000
6.244852375590852e-003	1.416304e+001	1.498537e+000
6.254618000590852e-003	1.416304e+001	1.498639e+000
6.264383625590852e-003	1.416304e+001	1.494982e+000
6.274149250590852e-003	1.416304e+001	1.487580e+000
6.283914875590851e-003	1.416304e+001	1.476462e+000
6.293680500590851e-003	1.416304e+001	1.461668e+000
6.303446125590851e-003	1.416304e+001	1.443255e+000
6.313211750590851e-003	1.416304e+001	1.421291e+000
6.322977375590851e-003	1.416304e+001	1.395860e+000
6.332743000590850e-003	1.416304e+001	1.367057e+000
6.342508625590850e-003	1.416305e+001	1.335298e+000
6.348427139670976e-003	1.416305e+001	1.314643e+000
6.351425651401823e-003	1.416306e+001	1.303677e+000
6.353221361700975e-003	1.416307e+001	1.296936e+000
6.354568047872979e-003	1.416309e+001	1.291802e+000
6.355809564565404e-003	1.416313e+001	1.287016e+000
6.356988243418296e-003	1.416318e+001	1.282424e+000
6.358410435887284e-003	1.416328e+001	1.276827e+000
6.359746797344298e-003	1.416338e+001	1.271518e+000
6.360538303753022e-003	1.416343e+001	1.268350e+000
6.361052295900174e-003	1.416347e+001	1.266281e+000
6.361341193678928e-003	1.416349e+001	1.265114e+000
6.361542483540076e-003	1.416350e+001	1.264299e+000
6.361693648000868e-003	1.416350e+001	1.263686e+000
6.361859109396469e-003	1.416350e+001	1.263015e+000
6.362041178438182e-003	1.416349e+001	1.262275e+000
6.362327480083962e-003	1.416345e+001	1.261109e+000
6.362660372853654e-003	1.416338e+001	1.259750e+000
6.363047497470916e-003	1.416329e+001	1.258166e+000
6.363655633019784e-003	1.416311e+001	1.255666e+000
6.364539328206744e-003	1.416282e+001	1.252019e+000
6.364946668187935e-003	1.416266e+001	1.250332e+000
6.365230991713612e-003	1.416254e+001	1.249150e+000
6.365403980127933e-003	1.416242e+001	1.248430e+000
6.365538506004784e-003	1.416225e+001	1.247869e+000
6.365641464814083e-003	1.416200e+001	1.247440e+000
6.365733797180173e-003	1.416156e+001	1.247054e+000
6.365822206792840e-003	1.416078e+001	1.246685e+000
6.365910204370807e-003	1.415946e+001	1.246317e+000
6.365987977662881e-003	1.415765e+001	1.245991e+000
6.366061027604171e-003	1.415531e+001	1.245686e+000
6.366096507683891e-003	1.415380e+001	1.245537e+000
6.366114641719686e-003	1.415279e+001	1.245461e+000
6.366137036078092e-003	1.415142e+001	1.245367e+000
6.366156800449576e-003	1.415023e+001	1.245285e+000
6.366177534684906e-003	1.414892e+001	1.245198e+000
6.366209339971941e-003	1.414673e+001	1.245064e+000
6.366272950546011e-003	1.414192e+001	1.244798e+000
6.366332572849311e-003	1.413680e+001	1.244548e+000
6.366451817455912e-003	1.412493e+001	1.244047e+000
6.366598391736623e-003	1.410762e+001	1.243432e+000
6.366773980710166e-003	1.408243e+001	1.242693e+000
6.366957072052683e-003	1.405138e+001	1.241922e+000
6.367187162181784e-003	1.400889e+001	1.240952e+000
6.367376132229484e-003	1.397432e+001	1.240154e+000
6.367610053693760e-003	1.393460e+001	1.239165e+000
6.368015255489213e-003	1.387338e+001	1.237447e+000
6.368564049658622e-003	1.380274e+001	1.235112e+000
6.369340339446528e-003	1.372084e+001	1.231794e+000
6.370256741227843e-003	1.364213e+001	1.227857e+000
6.371150725600958e-003	1.357856e+001	1.223994e+000
6.372160133639168e-003	1.351656e+001	1.219603e+000
6.373209707215820e-003	1.345810e+001	1.215008e+000
6.374309345638003e-003	1.340052e+001	1.210159e+000
6.375502193552648e-003	1.334016e+001	1.204858e+000
6.377247069039280e-003	1.325317e+001	1.197019e+000
6.380136017102672e-003	1.310874e+001	1.183830e+000
6.384949173116107e-003	1.286308e+001	1.161291e+000
6.393308272410830e-003	1.242165e+001	1.120773e+000
6.403073897410829e-003	1.188450e+001	1.071513e+000
6.412839522410829e-003	1.132425e+001	1.020189e+000
6.422605147410829e-003	1.074208e+001	9.669061e-001
6.432370772410829e-003	1.014016e+001	9.118664e-001
6.442136397410828e-003	9.520766e+000	8.552764e-001
6.451902022410828e-003	8.886225e+000	7.973493e-001
6.461667647410828e-003	8.238925e+000	7.383031e-001
6.471433272410828e-003	7.581304e+000	6.783599e-001
6.481198897410828e-003	6.915837e+000	6.177454e-001
6.500730147410827e-003	5.571416e+000	4.954167e-001
6.520261397410827e-003	4.225911e+000	3.731569e-001
6.539792647410826e-003	2.899640e+000	2.528051e-001
6.549558272410826e-003	2.250045e+000	1.939121e-001
6.559323897410826e-003	1.612899e+000	1.361712e-001
6.569089522410826e-003	9.911144e-001	7.979965e-002
6.578855147410826e-003	3.911166e-001	2.488709e-002
6.586017246877816e-003	-3.485036e-002	-1.434927e-002
6.591091644518456e-003	-3.376838e-001	-4.145688e-002
6.596560290379394e-003	-6.629965e-001	-6.999378e-002
6.602110336258365e-003	-9.806698e-001	-9.828840e-002
6.607366059769530e-003	-1.269590e+000	-1.242656e-001
6.617131684769530e-003	-1.785867e+000	-1.706674e-001
6.626897309769530e-003	-2.277183e+000	-2.148126e-001
6.636662934769530e-003	-2.739080e+000	-2.562675e-001
6.646428559769530e-003	-3.169891e+000	-2.948759e-001
6.656194184769529e-003	-3.568025e+000	-3.304925e-001
6.665959809769529e-003	-3.932020e+000	-3.629834e-001
6.675725434769529e-003	-4.260508e+000	-3.922262e-001
6.685491059769529e-003	-4.552258e+000	-4.181109e-001
6.695256684769529e-003	-4.806178e+000	-4.405400e-001
6.705022309769528e-003	-5.021313e+000	-4.594291e-001
6.714787934769528e-003	-5.196856e+000	-4.747072e-001
6.724553559769528e-003	-5.332150e+000	-4.863167e-001
6.734319184769528e-003	-5.426684e+000	-4.942139e-001
6.744084809769528e-003	-5.480106e+000	-4.983691e-001
6.753850434769527e-003	-5.492216e+000	-4.987667e-001
6.763616059769527e-003	-5.462968e+000	-4.954051e-001
6.773381684769527e-003	-5.392474e+000	-4.882971e-001
6.783147309769527e-003	-5.281002e+000	-4.774693e-001
6.792912934769526e-003	-5.128971e+000	-4.629626e-001
6.802678559769526e-003	-4.936955e+000	-4.448315e-001
6.812444184769526e-003	-4.705680e+000	-4.231442e-001
6.822209809769526e-003	-4.436018e+000	-3.979825e-001
6.831975434769526e-003	-4.128987e+000	-3.694409e-001
6.841741059769525e-003	-3.785746e+000	-3.376270e-001
6.851506684769525e-003	-3.407595e+000	-3.026604e-001
6.861272309769525e-003	-2.995965e+000	-2.646728e-001
6.871037934769525e-003	-2.552427e+000	-2.238072e-001
6.880803559769525e-003	-2.078684e+000	-1.802173e-001
6.890569184769524e-003	-1.576612e+000	-1.340672e-001
6.900334809769524e-003	-1.048474e+000	-8.553058e-002
6.910100434769524e-003	-5.000315e-001	-3.491683e-002
6.917349979723590e-003	-8.034979e-002	4.066257e-003
6.927115604723590e-003	5.093217e-001	5.811910e-002
6.932317981591514e-003	8.379601e-001	8.757040e-002
6.938327791917866e-003	1.223084e+000	1.222932e-001
6.945803473327036e-003	1.704851e+000	1.662536e-001
6.955569098327036e-003	2.346069e+000	2.247037e-001
6.965334723327036e-003	2.997908e+000	2.841130e-001
6.984865973327035e-003	4.326995e+000	4.051427e-001
7.004397223327035e-003	5.673515e+000	5.275991e-001
7.023928473327034e-003	7.017297e+000	6.496403e-001
7.033694098327034e-003	7.681846e+000	7.099307e-001
7.043459723327034e-003	8.338161e+000	7.694309e-001
7.053225348327034e-003	8.983772e+000	8.279170e-001
7.062990973327033e-003	9.616252e+000	8.851689e-001
7.072756598327033e-003	1.023322e+001	9.409711e-001
7.082522223327033e-003	1.083235e+001	9.951136e-001
7.092287848327033e-003	1.141139e+001	1.047393e+000
7.102053473327033e-003	1.196817e+001	1.097611e+000
7.111819098327032e-003	1.250058e+001	1.145581e+000
7.121584723327032e-003	1.300662e+001	1.191121e+000
7.131350348327032e-003	1.348438e+001	1.234059e+000
7.141115973327032e-003	1.393390e+001	1.274687e+000
7.144855663400966e-003	1.408665e+001	1.289554e+000
7.146392279755310e-003	1.413390e+001	1.295478e+000
7.147102951957360e-003	1.414910e+001	1.298183e+000
7.147369964751538e-003	1.415332e+001	1.299194e+000
7.147519902540793e-003	1.415514e+001	1.299760e+000
7.147610078459712e-003	1.415609e+001	1.300100e+000
7.147678774565196e-003	1.415675e+001	1.300359e+000
7.147748859961453e-003	1.415736e+001	1.300622e+000
7.147849017769238e-003	1.415811e+001	1.300999e+000
7.148019727659796e-003	1.415912e+001	1.301641e+000
7.148240747483633e-003	1.416008e+001	1.302470e+000
7.148435336129044e-003	1.416062e+001	1.303199e+000
7.148655644861199e-003	1.416099e+001	1.304023e+000
7.148872930198565e-003	1.416120e+001	1.304834e+000
7.149092092054583e-003	1.416132e+001	1.305650e+000
7.149359467284999e-003	1.416141e+001	1.306644e+000
7.149641973800728e-003	1.416147e+001	1.307692e+000
7.150057031173060e-003	1.416156e+001	1.309226e+000
7.150495517402614e-003	1.416165e+001	1.310840e+000
7.151367459473874e-003	1.416184e+001	1.314031e+000
7.152282932790187e-003	1.416207e+001	1.317360e+000
7.152971517996552e-003	1.416224e+001	1.319848e+000
7.153328468743036e-003	1.416231e+001	1.321131e+000
7.153581884723106e-003	1.416236e+001	1.322039e+000
7.153777856853593e-003	1.416237e+001	1.322740e+000
7.153978512497497e-003	1.416238e+001	1.323456e+000
7.154148831311351e-003	1.416238e+001	1.324063e+000
7.154291785500340e-003	1.416237e+001	1.324571e+000
7.154455572856106e-003	1.416236e+001	1.325153e+000
7.154644901615646e-003	1.416235e+001	1.325824e+000
7.154935622969078e-003	1.416233e+001	1.326852e+000
7.155308299444441e-003	1.416232e+001	1.328166e+000
7.156021335235857e-003	1.416245e+001	1.330669e+000
7.156256708667802e-003	1.416265e+001	1.331493e+000
7.156405301265552e-003	1.416282e+001	1.332011e+000
7.156581278297255e-003	1.416297e+001	1.332624e+000
7.156710371965284e-003	1.416302e+001	1.333073e+000
7.156863198979378e-003	1.416303e+001	1.333604e+000
7.157015790882955e-003	1.416304e+001	1.334133e+000
7.157284547692419e-003	1.416304e+001	1.335063e+000
7.159637045320066e-003	1.416304e+001	1.343077e+000
7.162015314917348e-003	1.416304e+001	1.350950e+000
7.166771854111912e-003	1.416304e+001	1.366084e+000
7.173424930081991e-003	1.416304e+001	1.385997e+000
7.181543940702649e-003	1.416304e+001	1.408203e+000
7.191309565702649e-003	1.416304e+001	1.431896e+000
7.201075190702649e-003	1.416304e+001	1.452226e+000
7.210840815702648e-003	1.416304e+001	1.468971e+000
7.220606440702648e-003	1.416304e+001	1.482069e+000
7.230372065702648e-003	1.416304e+001	1.491471e+000
7.240137690702648e-003	1.416304e+001	1.497142e+000
7.249903315702647e-003	1.416304e+001	1.499059e+000
7.259668940702647e-003	1.416304e+001	1.497216e+000
7.269434565702647e-003	1.416304e+001	1.491620e+000
7.279200190702647e-003	1.416304e+001	1.482291e+000
7.288965815702647e-003	1.416304e+001	1.469266e+000
7.298731440702646e-003	1.416304e+001	1.452592e+000
7.308497065702646e-003	1.416304e+001	1.432333e+000
7.318262690702646e-003	1.416304e+001	1.408565e+000
7.328028315702646e-003	1.416304e+001	1.381377e+000
7.337793940702646e-003	1.416304e+001	1.351031e+000
7.345601010123173e-003	1.416305e+001	1.324692e+000
7.349678062605891e-003	1.416305e+001	1.310124e+000
7.352134501218872e-003	1.416306e+001	1.301032e+000
7.353660367893291e-003	1.416308e+001	1.295271e+000
7.354933887404490e-003	1.416310e+001	1.290397e+000
7.356158926296695e-003	1.416314e+001	1.285660e+000
7.357373856332570e-003	1.416321e+001	1.280913e+000
7.358742857285284e-003	1.416330e+001	1.275509e+000
7.360195352427922e-003	1.416341e+001	1.269724e+000
7.360771075186301e-003	1.416345e+001	1.267414e+000
7.361201302770122e-003	1.416348e+001	1.265679e+000
7.361438951676923e-003	1.416350e+001	1.264718e+000
7.361614904943948e-003	1.416350e+001	1.264006e+000
7.361767307366653e-003	1.416350e+001	1.263387e+000
7.361973770158705e-003	1.416349e+001	1.262549e+000
7.362171177114608e-003	1.416347e+001	1.261746e+000
7.362565991026413e-003	1.416340e+001	1.260135e+000
7.362966965392757e-003	1.416331e+001	1.258496e+000
7.363409686462557e-003	1.416319e+001	1.256679e+000
7.364295128602156e-003	1.416290e+001	1.253029e+000
7.364875370049754e-003	1.416269e+001	1.250627e+000
7.365194283511131e-003	1.416255e+001	1.249303e+000
7.365396078364933e-003	1.416243e+001	1.248463e+000
7.365529165820382e-003	1.416227e+001	1.247908e+000
7.365633412253127e-003	1.416203e+001	1.247473e+000
7.365726349201114e-003	1.416161e+001	1.247085e+000
7.365814546035542e-003	1.416087e+001	1.246717e+000
7.365902638174613e-003	1.415961e+001	1.246348e+000
7.365982510790427e-003	1.415782e+001	1.246014e+000
7.366052945438554e-003	1.415561e+001	1.245720e+000
7.366096699577353e-003	1.415379e+001	1.245536e+000
7.366116726354676e-003	1.415269e+001	1.245453e+000
7.366139244968427e-003	1.415132e+001	1.245358e+000
7.366158870358906e-003	1.415013e+001	1.245276e+000
7.366179614990035e-003	1.414881e+001	1.245189e+000
7.366214148623562e-003	1.414641e+001	1.245044e+000
7.366283215890615e-003	1.414111e+001	1.244755e+000
7.366345692718134e-003	1.413565e+001	1.244493e+000
7.366470646373170e-003	1.412290e+001	1.243968e+000
7.366626811814206e-003	1.410387e+001	1.243312e+000
7.366809546337742e-003	1.407678e+001	1.242544e+000
7.366995176423859e-003	1.404457e+001	1.241762e+000
7.367248704155280e-003	1.399775e+001	1.240692e+000
7.367500046809614e-003	1.395276e+001	1.239630e+000
7.367727534093784e-003	1.391563e+001	1.238667e+000
7.368182508662124e-003	1.385137e+001	1.236736e+000
7.368991340676838e-003	1.375650e+001	1.233287e+000
7.369890312437190e-003	1.367148e+001	1.229434e+000
7.370767521489270e-003	1.360433e+001	1.225653e+000
7.371711678753334e-003	1.354311e+001	1.221557e+000
7.372751182532922e-003	1.348308e+001	1.217019e+000
7.373844418382586e-003	1.342450e+001	1.212214e+000
7.374876153732767e-003	1.337161e+001	1.207647e+000
7.376203783709516e-003	1.330511e+001	1.201717e+000
7.378531061595047e-003	1.318918e+001	1.191188e+000
7.382188676539669e-003	1.300484e+001	1.174304e+000
7.388563909901953e-003	1.267428e+001	1.143958e+000
7.398329534901953e-003	1.214812e+001	1.095683e+000
7.408095159901953e-003	1.159931e+001	1.045380e+000
7.417860784901953e-003	1.102752e+001	9.930240e-001
7.427626409901952e-003	1.043491e+001	9.388125e-001
7.437392034901952e-003	9.823721e+000	8.829494e-001
7.447157659901952e-003	9.196242e+000	8.256450e-001
7.456923284901952e-003	8.554838e+000	7.671149e-001
7.466688909901952e-003	7.901925e+000	7.075795e-001
7.476454534901951e-003	7.239959e+000	6.472628e-001
7.486220159901951e-003	6.571433e+000	5.863918e-001
7.505751409901951e-003	5.224792e+000	4.639047e-001
7.525282659901950e-003	3.882293e+000	3.419605e-001
7.535048284901950e-003	3.218946e+000	2.817662e-001
7.544813909901950e-003	2.564241e+000	2.223933e-001
7.554579534901950e-003	1.920711e+000	1.640653e-001
7.564345159901949e-003	1.291038e+000	1.070017e-001
7.574110784901949e-003	6.794764e-001	5.141719e-002
7.583876409901949e-003	9.038232e-002	-2.478929e-003
7.593642034901949e-003	-4.869775e-001	-5.476153e-002
7.598289220180614e-003	-7.605399e-001	-7.890458e-002
7.603944910268245e-003	-1.082713e+000	-1.074461e-001
7.610109523357331e-003	-1.417604e+000	-1.375717e-001
7.619875148357331e-003	-1.926768e+000	-1.833315e-001
7.629640773357331e-003	-2.410004e+000	-2.267372e-001
7.639406398357330e-003	-2.863325e+000	-2.674077e-001
7.649172023357330e-003	-3.285101e+000	-3.051898e-001
7.658937648357330e-003	-3.673793e+000	-3.399414e-001
7.668703273357330e-003	-4.027944e+000	-3.715317e-001
7.678468898357329e-003	-4.346230e+000	-3.998417e-001
7.688234523357329e-003	-4.627457e+000	-4.247648e-001
7.698000148357329e-003	-4.870571e+000	-4.462074e-001
7.707765773357329e-003	-5.074659e+000	-4.640887e-001
7.717531398357329e-003	-5.238955e+000	-4.783414e-001
7.727297023357328e-003	-5.362843e+000	-4.889118e-001
7.737062648357328e-003	-5.445856e+000	-4.957601e-001
7.746828273357328e-003	-5.487686e+000	-4.988607e-001
7.756593898357328e-003	-5.488174e+000	-4.982017e-001
7.766359523357328e-003	-5.447321e+000	-4.937858e-001
7.776125148357327e-003	-5.365282e+000	-4.856295e-001
7.785890773357327e-003	-5.242366e+000	-4.737634e-001
7.795656398357327e-003	-5.079038e+000	-4.582324e-001
7.805422023357327e-003	-4.875914e+000	-4.390948e-001
7.815187648357327e-003	-4.633760e+000	-4.164226e-001
7.824953273357327e-003	-4.353491e+000	-3.903013e-001
7.834718898357327e-003	-4.036164e+000	-3.608290e-001
7.844484523357327e-003	-3.682979e+000	-3.281168e-001
7.854250148357327e-003	-3.295272e+000	-2.922877e-001
7.864015773357326e-003	-2.874514e+000	-2.534766e-001
7.873781398357326e-003	-2.422311e+000	-2.118297e-001
7.883547023357326e-003	-1.940412e+000	-1.675035e-001
7.893312648357326e-003	-1.430774e+000	-1.206651e-001
7.903078273357326e-003	-8.958744e-001	-7.149056e-002
7.912843898357325e-003	-3.452878e-001	-2.030902e-002
7.919670910457229e-003	4.954677e-002	1.658978e-002
7.924372156524379e-003	3.371178e-001	4.261961e-002
7.930119014550527e-003	7.015311e-001	7.502167e-002
7.935257684689249e-003	1.026980e+000	1.044482e-001
7.940733354074284e-003	1.376886e+000	1.363511e-001
7.950498979074284e-003	2.012068e+000	1.942542e-001
7.960264604074284e-003	2.658159e+000	2.531533e-001
7.979795854074283e-003	3.979499e+000	3.735134e-001
7.999327104074283e-003	5.323419e+000	4.957761e-001
8.018858354074282e-003	6.669856e+000	6.181023e-001
8.028623979074282e-003	7.337696e+000	6.787134e-001
8.038389604074282e-003	7.998596e+000	7.386521e-001
8.048155229074282e-003	8.650070e+000	7.976924e-001
8.057920854074281e-003	9.289668e+000	8.556123e-001
8.067686479074281e-003	9.914983e+000	9.121938e-001
8.077452104074281e-003	1.052366e+001	9.672238e-001
8.087217729074281e-003	1.111341e+001	1.020495e+000
8.096983354074281e-003	1.168201e+001	1.071808e+000
8.106748979074280e-003	1.222733e+001	1.120968e+000
8.116514604074280e-003	1.274730e+001	1.167791e+000
8.126280229074280e-003	1.323998e+001	1.212101e+000
8.136045854074280e-003	1.370590e+001	1.253958e+000
8.142724568794684e-003	1.400531e+001	1.281197e+000
8.144968478028251e-003	1.409265e+001	1.290013e+000
8.146165349854307e-003	1.412871e+001	1.294616e+000
8.146733669646732e-003	1.414197e+001	1.296783e+000
8.147093055628095e-003	1.414888e+001	1.298146e+000
8.147313804199688e-003	1.415239e+001	1.298981e+000
