time	V(a)
5.127398640818828e-001	-9.942569e-001
5.127612283628903e-001	-9.928824e-001
5.127832775003707e-001	-9.706793e-001
5.128190343538902e-001	-8.896545e-001
5.128760625139724e-001	-6.784942e-001
5.129377804702472e-001	-3.685007e-001
5.129899281059720e-001	-6.157067e-002
5.130425556089263e-001	2.576538e-001
5.130919582836775e-001	5.307223e-001
5.131491157837076e-001	7.901344e-001
5.131849068948863e-001	9.106718e-001
5.132063895050170e-001	9.594467e-001
5.132223639004685e-001	9.822127e-001
5.132400733127722e-001	9.943545e-001
5.132613063911836e-001	9.928662e-001
5.132834044324783e-001	9.704819e-001
5.133192392961841e-001	8.890507e-001
5.133763842656096e-001	6.769931e-001
5.134382726573216e-001	3.656517e-001
5.134906064207722e-001	5.741958e-002
5.135434088938058e-001	-2.626520e-001
5.135929409085408e-001	-5.356414e-001
5.136503088339838e-001	-7.947901e-001
5.136852710306582e-001	-9.117556e-001
5.137066570119022e-001	-9.599265e-001
5.137225650222957e-001	-9.824343e-001
5.137403173652287e-001	-9.944665e-001
5.137613973918588e-001	-9.928472e-001
5.137835524651826e-001	-9.702508e-001
5.138194782903774e-001	-8.883445e-001
5.138767593891614e-001	-6.752501e-001
5.139388154804891e-001	-3.625147e-001
5.139913374446664e-001	-5.294713e-002
5.140443161704688e-001	2.679587e-001
5.140939776785226e-001	5.408084e-001
5.141515696258816e-001	7.996669e-001
5.141856551201387e-001	9.128932e-001
5.142069393116994e-001	9.604298e-001
5.142227773173327e-001	9.826666e-001
5.142405750611035e-001	9.945823e-001
5.142614934642915e-001	9.928270e-001
5.142837087456824e-001	9.700059e-001
5.143197305807342e-001	8.875970e-001
5.143771552788237e-001	6.734094e-001
5.144393805888806e-001	3.592478e-001
5.144920939039476e-001	4.831983e-002
5.145452517141097e-001	-2.734203e-001
5.145950448535148e-001	-5.461015e-001
5.146528661609074e-001	-8.046363e-001
5.146860484858498e-001	-9.140528e-001
5.147072285715179e-001	-9.609423e-001
5.147229949008169e-001	-9.829029e-001
5.147408392666213e-001	-9.946984e-001
5.147615919475002e-001	-9.928061e-001
5.147838689450490e-001	-9.697538e-001
5.148199891764478e-001	-8.868284e-001
5.148775609521041e-001	-6.715198e-001
5.149399582727696e-001	-3.559051e-001
5.149928662990936e-001	-4.359577e-002
5.150462064002883e-001	2.789820e-001
5.150961338726068e-001	5.514758e-001
5.151541869644579e-001	8.096513e-001
5.151864473282535e-001	9.152233e-001
5.152075220047081e-001	9.614586e-001
5.152232156794442e-001	9.831408e-001
5.152411074446275e-001	9.948136e-001
5.152616918952528e-001	9.927847e-001
5.152840315238919e-001	9.694968e-001
5.153202515912623e-001	8.860461e-001
5.153779725017248e-001	6.695986e-001
5.154405449117634e-001	3.525067e-001
5.154936509282653e-001	3.879773e-002
5.155471765113598e-001	-2.846212e-001
5.155972411127564e-001	-5.569119e-001
5.156555272426093e-001	-8.146908e-001
5.156868500878554e-001	-9.163997e-001
5.157078184683501e-001	-9.619769e-001
5.157234387950087e-001	-9.833794e-001
5.157413785555077e-001	-9.949273e-001
5.157617929199488e-001	-9.927629e-001
5.157841958515904e-001	-9.692360e-001
5.158205168063629e-001	-8.852528e-001
5.158783883250760e-001	-6.676529e-001
5.159411388620795e-001	-3.490621e-001
5.159944459654029e-001	-3.393701e-002
5.160481600726375e-001	2.903256e-001
5.160983645366134e-001	5.623980e-001
5.161568843565512e-001	8.197427e-001
5.161872559347402e-001	9.175794e-001
5.162081173546550e-001	9.624959e-001
5.162236637913140e-001	9.836180e-001
5.162416520469323e-001	9.950393e-001
5.162618948157957e-001	9.927408e-001
5.162843615932894e-001	9.689718e-001
5.163207842805521e-001	8.844504e-001
5.163788075698138e-001	6.656866e-001
5.164417391182296e-001	3.455768e-001
5.164952501855596e-001	2.902129e-002
5.165491556629513e-001	-2.960861e-001
5.165995026048420e-001	-5.679252e-001
5.166582563556339e-001	-8.247974e-001
5.166876642806558e-001	-9.187606e-001
5.167084182327005e-001	-9.630147e-001
5.167238903448834e-001	-9.838564e-001
5.167419275271965e-001	-9.951493e-001
5.167619974369835e-001	-9.927182e-001
